Id,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Total_Purchases,Total_Children,Has_Children,Customer_Age,Customer_Tenure,Web_Purchase_Ratio,Store_Purchase_Ratio,Catalog_Purchase_Ratio,Deal_Purchase_Ratio,Avg_Spending_Per_Purchase,Wine_Share,Meat_Share,Gold_Share,Previous_Campaigns_Accepted,Has_Accepted_Previous_Cmp,Cluster,PCA1,PCA2,Cluster_Name
10476,1958,Graduation,Married,67267.0,0,1,2013-07-02,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,251,11,1,1,56,523,0.2727272727272727,0.45454545454545453,0.18181818181818182,0.09090909090909091,22.818181818181817,0.5338645418326693,0.2350597609561753,0.11952191235059761,0,0,1,-0.09577867937841247,-1.300749198754006,Occasional / Low-Engagement
5948,1975,Graduation,Single,57338.0,0,1,2013-07-02,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,237,12,1,1,39,523,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.16666666666666666,19.75,0.6033755274261603,0.21940928270042195,0.07172995780590717,0,0,1,-0.594617777088704,-0.2773235941714055,Occasional / Low-Engagement
9140,1960,2n Cycle,Together,50523.0,1,1,2013-07-02,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,91,8,2,1,54,523,0.25,0.5,0.0,0.25,11.375,0.5604395604395604,0.26373626373626374,0.01098901098901099,0,0,1,-1.918873851722797,0.003150842265965494,Occasional / Low-Engagement
10258,1965,Master,Single,35791.0,2,1,2013-06-05,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,35,6,3,1,49,550,0.16666666666666666,0.5,0.0,0.3333333333333333,5.833333333333333,0.7714285714285715,0.14285714285714285,0.08571428571428572,0,0,1,-3.09444038645122,0.7040083898816895,Occasional / Low-Engagement
5675,1960,PhD,Divorced,50611.0,0,1,2012-04-10,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,493,22,1,1,54,971,0.18181818181818182,0.3181818181818182,0.22727272727272727,0.2727272727272727,22.40909090909091,0.9310344827586207,0.0486815415821501,0.008113590263691683,1,1,2,0.6833800710308289,2.202948577137902,Deal & Discount Hunters
4743,1969,PhD,Married,56242.0,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,971,28,1,1,45,644,0.2857142857142857,0.39285714285714285,0.14285714285714285,0.17857142857142858,34.67857142857143,0.709577754891864,0.17198764160659114,0.09062821833161688,0,0,0,2.1233873348850762,2.3068579064128856,Digital Convenience Shoppers
8805,1960,Graduation,Single,48904.0,0,1,2012-02-12,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,371,17,1,1,54,1029,0.4117647058823529,0.23529411764705882,0.11764705882352941,0.23529411764705882,21.823529411764707,0.7628032345013477,0.10242587601078167,0.07277628032345014,0,0,2,-0.3567067929318938,2.1114855394605727,Deal & Discount Hunters
1542,1975,Graduation,Single,56243.0,1,2,2013-07-02,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,396,20,3,1,39,523,0.2,0.4,0.1,0.3,19.8,0.8762626262626263,0.08838383838383838,0.017676767676767676,0,0,2,-0.2674853571529722,2.474624343066713,Deal & Discount Hunters
6770,1985,Graduation,Married,21355.0,1,0,2013-07-02,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,68,7,1,1,29,523,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,9.714285714285714,0.07352941176470588,0.20588235294117646,0.45588235294117646,1,1,1,-2.3257844993772196,-0.48342972231693704,Occasional / Low-Engagement
8773,1971,Master,Together,57420.0,0,1,2013-07-02,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,322,15,1,1,43,523,0.3333333333333333,0.4,0.06666666666666667,0.2,21.466666666666665,0.8695652173913043,0.055900621118012424,0.07453416149068323,1,1,2,-0.4087300687829914,0.6692761293110295,Deal & Discount Hunters
10475,1970,Master,Together,50943.0,0,1,2013-01-04,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,317,14,1,1,44,702,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.14285714285714285,22.642857142857142,0.5899053627760252,0.20504731861198738,0.04416403785488959,0,0,1,-0.2881805756307228,0.09151849144806395,Occasional / Low-Engagement
10420,1955,Master,Divorced,46390.0,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,222,10,1,1,59,216,0.4,0.3,0.2,0.1,22.2,0.42792792792792794,0.2882882882882883,0.17117117117117117,0,0,1,-1.2965304861369606,-0.7796486416607071,Occasional / Low-Engagement
7514,1956,2n Cycle,Together,54342.0,1,1,2013-03-07,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,177,12,2,1,58,640,0.25,0.3333333333333333,0.08333333333333333,0.3333333333333333,14.75,0.4745762711864407,0.192090395480226,0.15819209039548024,0,0,1,-1.3341229692494636,1.0643903752763189,Occasional / Low-Engagement
2902,1958,Graduation,Together,52028.5,1,1,2012-03-09,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,45,5,2,1,56,1003,0.2,0.6,0.0,0.2,9.0,0.4222222222222222,0.26666666666666666,0.13333333333333333,0,0,1,-2.1016997299213336,-0.1485554934010314,Occasional / Low-Engagement
4345,1964,2n Cycle,Single,46805.0,1,1,2014-12-01,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,21,4,2,1,50,6,0.25,0.5,0.0,0.25,5.25,0.23809523809523808,0.42857142857142855,0.19047619047619047,0,0,1,-2.7853384462495705,-1.1589694629781666,Occasional / Low-Engagement
793,1973,Graduation,Married,20895.0,1,0,2012-06-10,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,45,6,1,1,41,910,0.3333333333333333,0.5,0.0,0.16666666666666666,7.5,0.4,0.37777777777777777,0.08888888888888889,0,0,1,-2.696333368206651,0.19086513288694465,Occasional / Low-Engagement
10909,1948,Graduation,Married,92344.0,0,0,2013-07-02,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,1899,20,0,0,66,523,0.25,0.25,0.5,0.0,94.95,0.5223802001053186,0.36545550289626116,0.06266456029489205,2,1,3,3.6811943259896798,-2.0023341789364015,High-Value Elite
3769,1972,PhD,Together,55212.0,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,5,1,1,42,307,0.2,0.6,0.0,0.2,8.4,0.5952380952380952,0.30952380952380953,0.07142857142857142,0,0,1,-2.09135957595489,-1.2384717853510894,Occasional / Low-Engagement
8702,1976,2n Cycle,Together,26907.0,1,1,2013-07-02,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,22,6,2,1,38,523,0.16666666666666666,0.5,0.0,0.3333333333333333,3.6666666666666665,0.4090909090909091,0.3181818181818182,0.09090909090909091,0,0,1,-2.858791642173967,0.050020749392065994,Occasional / Low-Engagement
4791,1980,Graduation,Together,44964.0,1,1,2013-07-02,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,41,5,2,1,34,523,0.2,0.6,0.0,0.2,8.2,0.4634146341463415,0.4146341463414634,0.04878048780487805,0,0,1,-2.6722544148129215,-0.23923729065131985,Occasional / Low-Engagement
2963,1979,Graduation,Together,75507.0,0,0,2014-02-05,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,1440,21,0,0,35,305,0.38095238095238093,0.2857142857142857,0.2857142857142857,0.047619047619047616,68.57142857142857,0.49236111111111114,0.25972222222222224,0.05555555555555555,0,0,3,2.744558488652418,-1.0290293483391955,High-Value Elite
8216,1972,Master,Married,53761.0,1,1,2013-11-10,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,325,17,2,1,42,392,0.23529411764705882,0.17647058823529413,0.23529411764705882,0.35294117647058826,19.11764705882353,0.48615384615384616,0.23384615384615384,0.21846153846153846,0,0,2,-0.5411418718170152,1.4930929630412682,Deal & Discount Hunters
8140,1973,Graduation,Together,22682.0,1,0,2013-03-10,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,95,10,1,1,41,637,0.2,0.4,0.1,0.3,9.5,0.10526315789473684,0.30526315789473685,0.37894736842105264,0,0,1,-1.6390370662022646,-0.16532348970359478,Occasional / Low-Engagement
10146,1972,PhD,Together,38887.0,1,0,2014-02-03,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,5,1,1,42,307,0.2,0.6,0.0,0.2,8.4,0.5952380952380952,0.30952380952380953,0.07142857142857142,0,0,1,-2.392231220363105,-1.1663167599549995,Occasional / Low-Engagement
5289,1975,2n Cycle,Single,41658.0,1,1,2012-09-11,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,72,6,2,1,39,817,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,12.0,0.1111111111111111,0.16666666666666666,0.4027777777777778,0,0,1,-2.1349414124275627,-0.17846260685136323,Occasional / Low-Engagement
2587,1972,PhD,Married,29791.0,1,0,2013-07-02,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,20,7,1,1,42,523,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,2.857142857142857,0.7,0.3,0.0,0,0,1,-2.1012616064644374,-0.6374448434211286,Occasional / Low-Engagement
4405,1956,Master,Married,63915.0,0,2,2013-07-02,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,789,23,2,1,58,523,0.2608695652173913,0.5217391304347826,0.13043478260869565,0.08695652173913043,34.30434782608695,0.788339670468948,0.14575411913814956,0.019011406844106463,0,0,0,1.4281255589613835,1.1019538997648664,Digital Convenience Shoppers
8663,1974,Graduation,Divorced,39996.0,1,1,2013-07-02,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,15,4,2,1,40,523,0.25,0.5,0.0,0.25,3.75,0.7333333333333333,0.2,0.06666666666666667,0,0,1,-2.706630436663221,-0.6276461142208979,Occasional / Low-Engagement
2589,1972,Graduation,Divorced,26759.0,1,0,2014-07-02,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,59,8,1,1,42,158,0.25,0.375,0.125,0.25,7.375,0.423728813559322,0.2711864406779661,0.03389830508474576,0,0,1,-2.11240560760055,-0.9204581970128877,Occasional / Low-Engagement
3421,1968,Master,Divorced,63841.0,0,1,2013-07-02,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,908,22,1,1,46,523,0.4090909090909091,0.4090909090909091,0.13636363636363635,0.045454545454545456,41.27272727272727,0.6993392070484582,0.11013215859030837,0.14427312775330398,0,0,0,1.6413783080750923,0.648716446548561,Digital Convenience Shoppers
10490,1969,PhD,Married,51039.0,1,1,2012-10-12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,417,14,2,1,45,786,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,29.785714285714285,0.23980815347721823,0.18944844124700239,0.26139088729016785,0,0,2,-0.7762908099171636,1.229730046210114,Deal & Discount Hunters
4094,1961,Graduation,Married,60544.0,1,1,2013-07-02,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,15,2,1,53,523,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,19.266666666666666,0.6955017301038062,0.14878892733564014,0.12110726643598616,0,0,2,-0.676405691609288,1.2847352564183045,Deal & Discount Hunters
9958,1972,Graduation,Married,65685.0,0,1,2013-07-02,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,769,21,1,1,42,523,0.42857142857142855,0.42857142857142855,0.09523809523809523,0.047619047619047616,36.61904761904762,0.834850455136541,0.06371911573472042,0.0741222366710013,0,0,0,1.5085416982106867,0.46058307899311945,Digital Convenience Shoppers
2534,1953,Graduation,Married,37716.0,0,1,2013-07-02,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,188,10,1,1,61,523,0.4,0.3,0.1,0.2,18.8,0.5159574468085106,0.21808510638297873,0.21808510638297873,0,0,1,-1.5760573637215844,0.011396836146408273,Occasional / Low-Engagement
4188,1957,Graduation,Single,36864.0,0,1,2013-07-02,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,1,354,14,1,1,57,523,0.35714285714285715,0.2857142857142857,0.14285714285714285,0.21428571428571427,25.285714285714285,0.576271186440678,0.11016949152542373,0.2514124293785311,0,0,1,-1.025045755498674,0.7938161120138449,Occasional / Low-Engagement
6613,1970,Master,Married,44511.0,1,0,2012-12-10,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,727,26,1,1,44,727,0.3076923076923077,0.3076923076923077,0.15384615384615385,0.23076923076923078,27.96153846153846,0.7056396148555708,0.1829436038514443,0.01925722145804677,0,0,2,1.059665173341688,2.959495569863282,Deal & Discount Hunters
10827,1967,PhD,Married,36947.0,1,1,2012-07-08,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,146,11,2,1,47,882,0.2727272727272727,0.36363636363636365,0.0,0.36363636363636365,13.272727272727273,0.6027397260273972,0.14383561643835616,0.19863013698630136,0,0,1,-2.173886823078144,1.9276954342148096,Occasional / Low-Engagement
5491,1951,Master,Together,47352.0,0,1,2013-11-04,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,319,16,1,1,63,398,0.375,0.3125,0.0625,0.25,19.9375,0.5391849529780565,0.3510971786833856,0.047021943573667714,0,0,2,-0.568289545071279,1.0019563657652877,Deal & Discount Hunters
8402,1953,Master,Married,67087.0,0,1,2013-07-02,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,794,22,1,1,61,523,0.3181818181818182,0.36363636363636365,0.22727272727272727,0.09090909090909091,36.09090909090909,0.41435768261964734,0.2795969773299748,0.05415617128463476,0,0,0,1.7850479446611778,0.3276149660672584,Digital Convenience Shoppers
8783,1950,Graduation,Married,57045.0,0,1,2012-08-09,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,454,18,1,1,64,850,0.2222222222222222,0.5,0.1111111111111111,0.16666666666666666,25.22222222222222,0.6519823788546255,0.2290748898678414,0.037444933920704845,0,0,0,0.7262141065793372,0.5101764307183795,Digital Convenience Shoppers
10010,1953,PhD,Divorced,36957.0,1,1,2012-06-09,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,1,152,11,2,1,61,911,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.36363636363636365,13.818181818181818,0.6578947368421053,0.10526315789473684,0.20394736842105263,0,0,1,-2.132089079686528,1.8709557667413972,Occasional / Low-Engagement
618,1977,PhD,Married,69389.0,0,1,2013-07-02,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,797,22,1,1,37,523,0.3181818181818182,0.5454545454545454,0.09090909090909091,0.045454545454545456,36.22727272727273,0.5294855708908407,0.2986198243412798,0.018820577164366373,0,0,0,1.8922393353914095,0.17243831689032907,Digital Convenience Shoppers
9121,1972,Graduation,Married,80134.0,1,0,2013-07-02,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1690,16,1,1,42,523,0.3125,0.375,0.1875,0.125,105.625,0.7207100591715976,0.16094674556213018,0.047337278106508875,3,1,0,1.3985404818472298,0.011861417987049167,Digital Convenience Shoppers
361,1969,Master,Married,43142.0,1,1,2013-07-02,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,20,4,2,1,45,523,0.25,0.5,0.0,0.25,5.0,0.25,0.35,0.2,0,0,1,-2.761346049567771,-0.47799721335939277,Occasional / Low-Engagement
4310,1944,Graduation,Married,80589.0,0,0,2013-07-02,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,1,1428,21,0,0,70,523,0.23809523809523808,0.23809523809523808,0.47619047619047616,0.047619047619047616,68.0,0.3550420168067227,0.3641456582633053,0.018207282913165267,1,1,3,3.1898711764811933,-1.5612672898929052,High-Value Elite
2678,1990,Graduation,Single,34412.0,1,0,2013-07-02,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,209,11,1,1,24,523,0.45454545454545453,0.2727272727272727,0.0,0.2727272727272727,19.0,0.24880382775119617,0.23923444976076555,0.2631578947368421,0,0,1,-1.8205767910730053,0.8481577360571285,Occasional / Low-Engagement
6376,1979,Graduation,Single,57537.0,1,0,2013-10-06,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,545,19,1,1,35,427,0.21052631578947367,0.42105263157894735,0.15789473684210525,0.21052631578947367,28.68421052631579,0.3504587155963303,0.25504587155963304,0.1834862385321101,0,0,0,0.6878966050173049,0.4263426931315856,Digital Convenience Shoppers
524,1966,Basic,Together,22634.0,0,0,2013-07-02,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,96,6,0,0,48,523,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,16.0,0.020833333333333332,0.11458333333333333,0.4791666666666667,0,0,1,-2.2399840157638415,-1.0523348385619762,Occasional / Low-Engagement
10341,1948,Graduation,Together,51315.0,0,0,2013-07-02,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,222,10,0,0,66,523,0.2,0.5,0.2,0.1,22.2,0.3063063063063063,0.17567567567567569,0.18468468468468469,0,0,1,-0.2427221172624842,-1.9196174882789292,Occasional / Low-Engagement
5654,1972,Graduation,Married,36026.0,2,1,2013-07-02,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,61,7,3,1,42,523,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,8.714285714285714,0.32786885245901637,0.16393442622950818,0.2786885245901639,0,0,1,-2.700323823740024,0.5201177232116256,Occasional / Low-Engagement
4098,1973,Graduation,Married,24639.0,1,1,2013-07-02,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,44,9,2,1,41,523,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,4.888888888888889,0.45454545454545453,0.36363636363636365,0.022727272727272728,0,0,1,-2.3979221687845764,0.5052486638151762,Occasional / Low-Engagement
5824,1972,PhD,Together,34578.0,2,1,2014-11-04,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,8,4,3,1,42,33,0.25,0.5,0.0,0.25,2.0,0.875,0.125,0.0,0,0,1,-3.2240566938204607,-0.709142611207,Occasional / Low-Engagement
7000,1972,2n Cycle,Single,65704.0,0,0,2013-07-02,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,817,23,0,0,42,523,0.08695652173913043,0.43478260869565216,0.43478260869565216,0.043478260869565216,35.52173913043478,0.34149326805385555,0.09057527539779682,0.3011015911872705,0,0,3,2.855510809459962,-1.5953082035406576,High-Value Elite
2561,1966,Graduation,Single,63810.0,0,1,2012-11-11,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,23,1,1,48,756,0.17391304347826086,0.5217391304347826,0.13043478260869565,0.17391304347826086,59.608695652173914,0.712618526622903,0.18453683442742524,0.0736688548504741,1,1,0,1.6277287316534637,1.7389565562519007,Digital Convenience Shoppers
5229,1969,PhD,Together,54132.0,0,1,2013-07-02,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,42,5,1,1,45,523,0.2,0.6,0.0,0.2,8.4,0.7142857142857143,0.19047619047619047,0.07142857142857142,0,0,1,-2.0623233197361768,-0.9665758456262203,Occasional / Low-Engagement
4086,1959,Graduation,Married,18690.0,0,0,2013-07-02,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,60,5,0,0,55,523,0.2,0.4,0.2,0.2,12.0,0.1,0.11666666666666667,0.31666666666666665,0,0,1,-2.4882475459695717,-1.207398077415559,Occasional / Low-Engagement
2428,1970,Graduation,Married,28164.0,1,0,2013-04-05,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,78,9,1,1,44,611,0.2222222222222222,0.4444444444444444,0.0,0.3333333333333333,8.666666666666666,0.038461538461538464,0.3333333333333333,0.15384615384615385,0,0,1,-2.092056727276277,0.24826957779249775,Occasional / Low-Engagement
8254,1974,PhD,Married,34596.0,1,0,2013-07-02,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,23,4,1,1,40,523,0.25,0.5,0.0,0.25,5.75,0.6086956521739131,0.08695652173913043,0.30434782608695654,0,0,1,-2.725715824497006,-0.7823243976516358,Occasional / Low-Engagement
2836,1972,PhD,Married,43269.0,1,0,2013-07-02,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,19,4,1,1,42,523,0.25,0.5,0.0,0.25,4.75,0.5263157894736842,0.3684210526315789,0.05263157894736842,0,0,1,-2.5659030663001325,-0.823228409706498,Occasional / Low-Engagement
8418,1958,2n Cycle,Single,38741.0,1,1,2013-07-02,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,61,7,2,1,56,523,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,8.714285714285714,0.11475409836065574,0.2786885245901639,0.21311475409836064,0,0,1,-2.4461475891501285,0.15287655370573647,Occasional / Low-Engagement
1362,1972,Graduation,Single,31907.0,0,0,2013-04-03,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,449,14,0,0,42,613,0.42857142857142855,0.42857142857142855,0.07142857142857142,0.07142857142857142,32.07142857142857,0.07349665924276169,0.14253897550111358,0.16481069042316257,0,0,1,-0.3908532024627854,-0.197834287616204,Occasional / Low-Engagement
7152,1983,Master,Married,27100.0,1,0,2013-05-04,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,37,5,1,1,31,582,0.2,0.6,0.0,0.2,7.4,0.32432432432432434,0.35135135135135137,0.2702702702702703,0,0,1,-2.557905374307078,-0.7664576379670299,Occasional / Low-Engagement
10033,1973,2n Cycle,Divorced,31163.0,1,0,2013-07-02,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,38,5,1,1,41,523,0.2,0.6,0.0,0.2,7.6,0.05263157894736842,0.2631578947368421,0.2631578947368421,0,0,1,-2.378163872490445,-1.0226545522886987,Occasional / Low-Engagement
9349,1985,Graduation,Married,92533.0,0,0,2013-07-02,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,0,1131,23,0,0,29,523,0.2608695652173913,0.4782608695652174,0.21739130434782608,0.043478260869565216,49.17391304347826,0.6127320954907162,0.10433244916003537,0.03713527851458886,2,1,3,3.3396846198550034,-0.9665039946548573,High-Value Elite
274,1973,Graduation,Single,34853.0,1,1,2013-07-02,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,34,7,2,1,41,523,0.2857142857142857,0.42857142857142855,0.0,0.2857142857142857,4.857142857142857,0.2647058823529412,0.4411764705882353,0.058823529411764705,0,0,1,-2.4174174309459224,0.004712005059757753,Occasional / Low-Engagement
3388,1967,Graduation,Divorced,70844.0,1,1,2013-07-02,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,294,17,2,1,47,523,0.35294117647058826,0.29411764705882354,0.058823529411764705,0.29411764705882354,17.294117647058822,0.4387755102040816,0.22789115646258504,0.006802721088435374,0,0,2,-0.40941397020465864,1.9535483209805078,Deal & Discount Hunters
922,1979,2n Cycle,Married,31086.0,1,1,2013-04-05,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,0,48,6,2,1,35,611,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333,8.0,0.3333333333333333,0.22916666666666666,0.3333333333333333,1,1,1,-2.8337077548601743,0.24566924482890093,Occasional / Low-Engagement
8588,1961,Graduation,Married,60544.0,1,1,2013-07-02,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,289,15,2,1,53,523,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666,19.266666666666666,0.6955017301038062,0.14878892733564014,0.12110726643598616,0,0,2,-0.676405691609288,1.2847352564183045,Deal & Discount Hunters
2518,1986,2n Cycle,Together,20491.0,0,0,2013-07-02,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,30,4,0,0,28,523,0.0,0.5,0.25,0.25,7.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0,0,1,-2.529718762013965,-1.5322675094324951,Occasional / Low-Engagement
574,1964,Graduation,Married,42523.0,0,0,2013-07-02,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,125,7,0,0,50,523,0.14285714285714285,0.5714285714285714,0.14285714285714285,0.14285714285714285,17.857142857142858,0.112,0.088,0.28,0,0,1,-0.969684322292636,-2.154399987468404,Occasional / Low-Engagement
3220,1983,Graduation,Married,39922.0,1,0,2013-07-02,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,156,9,1,1,31,523,0.3333333333333333,0.4444444444444444,0.0,0.2222222222222222,17.333333333333332,0.1858974358974359,0.3782051282051282,0.23076923076923078,0,0,1,-1.8419792329782,0.04108447451616608,Occasional / Low-Engagement
5967,1952,Graduation,Together,33402.0,1,1,2013-07-02,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,70,9,2,1,62,523,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.3333333333333333,7.777777777777778,0.37142857142857144,0.2714285714285714,0.11428571428571428,0,0,1,-2.421277970287799,0.7324022756883074,Occasional / Low-Engagement
1183,1949,Master,Married,36408.0,1,1,2013-07-02,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,22,4,2,1,65,523,0.25,0.5,0.0,0.25,5.5,0.4090909090909091,0.18181818181818182,0.13636363636363635,0,0,1,-2.7835194614778285,-0.5962905782658475,Occasional / Low-Engagement
6856,1979,Graduation,Together,21645.0,1,0,2012-03-09,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,1,65,9,1,1,35,1003,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,7.222222222222222,0.2153846153846154,0.35384615384615387,0.2923076923076923,0,0,1,-2.3881644291600264,1.1977700036469157,Occasional / Low-Engagement
4530,1948,Master,Widow,78427.0,0,0,2013-07-02,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,1,1930,23,0,0,66,523,0.13043478260869565,0.43478260869565216,0.30434782608695654,0.13043478260869565,83.91304347826087,0.5036269430051813,0.3082901554404145,0.07150259067357513,1,1,3,3.3359642090440906,-0.5664930214075881,High-Value Elite
1553,1946,Graduation,Together,82657.0,0,0,2013-07-02,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,0,2283,23,0,0,68,523,0.30434782608695654,0.43478260869565216,0.21739130434782608,0.043478260869565216,99.26086956521739,0.4231274638633377,0.2943495400788436,0.05519053876478318,2,1,3,3.7120476960355173,-0.56196573614236,High-Value Elite
